((0, (378,)),) 	 (11, 1, 1)
((0, (466,)),) 	 (6, 1, 1)
((0, (491,)),) 	 (8, 1, 1)
((0, (458,)),) 	 (6, 1, 1)
((0, (835,)),) 	 (8, 1, 1)
((0, (923,)),) 	 (6, 1, 1)
((0, (120,)),) 	 (13, 1, 1)
((0, (123,)),) 	 (10, 1, 1)
((0, (157,)),) 	 (19, 1, 1)
((0, (333,)),) 	 (4, 1, 1)
((0, (738,)),) 	 (6, 1, 1)
((0, (817,)),) 	 (8, 1, 1)
((0, (433,)),) 	 (6, 1, 1)
((0, (562,)),) 	 (12, 1, 1)
((0, (315,)),) 	 (5, 1, 1)
((0, (684,)),) 	 (4, 1, 1)
((0, (495,)),) 	 (11, 1, 1)
((0, (898,)),) 	 (11, 1, 1)
((0, (9,)),) 	 (16, 1, 1)
((0, (295,)),) 	 (6, 1, 1)
((0, (196,)),) 	 (13, 1, 1)
((0, (197,)),) 	 (14, 1, 1)
((0, (701,)),) 	 (5, 1, 1)
((0, (836,)),) 	 (11, 1, 1)
((0, (533,)),) 	 (8, 1, 1)
((0, (216,)),) 	 (17, 1, 1)
((0, (821,)),) 	 (6, 1, 1)
((0, (595,)),) 	 (5, 1, 1)
((0, (955,)),) 	 (11, 1, 1)
((0, (455,)),) 	 (6, 1, 1)
((0, (676,)),) 	 (6, 1, 1)
((0, (155,)),) 	 (15, 1, 1)
((0, (156,)),) 	 (18, 1, 1)
((0, (159,)),) 	 (17, 1, 1)
((0, (564,)),) 	 (7, 1, 1)
((0, (283,)),) 	 (10, 1, 1)
((0, (745,)),) 	 (5, 1, 1)
((0, (316,)),) 	 (5, 1, 1)
((0, (77,)),) 	 (14, 1, 1)
((0, (78,)),) 	 (19, 1, 1)
((0, (579,)),) 	 (7, 1, 1)
((0, (658,)),) 	 (6, 1, 1)
((0, (732,)),) 	 (12, 1, 1)
((0, (399,)),) 	 (10, 1, 1)
((0, (496,)),) 	 (8, 1, 1)
((0, (814,)),) 	 (6, 1, 1)
((0, (544,)),) 	 (4, 1, 1)
((0, (545,)),) 	 (11, 1, 1)
((0, (510,)),) 	 (7, 1, 1)
((0, (329,)),) 	 (8, 1, 1)
((0, (13,)),) 	 (16, 1, 1)
((0, (919,)),) 	 (8, 1, 1)
((0, (758,)),) 	 (9, 1, 1)
((0, (972,)),) 	 (10, 1, 1)
((0, (778,)),) 	 (9, 1, 1)
((0, (901,)),) 	 (15, 1, 1)
((0, (879,)),) 	 (5, 1, 1)
((0, (904,)),) 	 (7, 1, 1)
((0, (664,)),) 	 (7, 1, 1)
((0, (805,)),) 	 (9, 1, 1)
((0, (255,)),) 	 (9, 1, 1)
((0, (747,)),) 	 (5, 1, 1)
((0, (568,)),) 	 (5, 1, 1)
((0, (792,)),) 	 (8, 1, 1)
((0, (422,)),) 	 (10, 1, 1)
((0, (388,)),) 	 (11, 1, 1)
((0, (369,)),) 	 (9, 1, 1)
((0, (105,)),) 	 (17, 1, 1)
((0, (279,)),) 	 (9, 1, 1)
((0, (873,)),) 	 (7, 1, 1)
((0, (604,)),) 	 (4, 1, 1)
((0, (928,)),) 	 (8, 1, 1)
((0, (438,)),) 	 (8, 1, 1)
((0, (535,)),) 	 (6, 1, 1)
((0, (287,)),) 	 (3, 1, 1)
((0, (885,)),) 	 (9, 1, 1)
((0, (819,)),) 	 (8, 1, 1)
((0, (182,)),) 	 (18, 1, 1)
((0, (982,)),) 	 (5, 1, 1)
((0, (988,)),) 	 (9, 1, 1)
((0, (621,)),) 	 (7, 1, 1)
((0, (73,)),) 	 (18, 1, 1)
((0, (74,)),) 	 (16, 1, 1)
((0, (753,)),) 	 (10, 1, 1)
((0, (269,)),) 	 (5, 1, 1)
((0, (642,)),) 	 (6, 1, 1)
((0, (125,)),) 	 (14, 1, 1)
((0, (87,)),) 	 (14, 1, 1)
((0, (606,)),) 	 (3, 1, 1)
((0, (88,)),) 	 (18, 1, 1)
((0, (600,)),) 	 (9, 1, 1)
((0, (828,)),) 	 (4, 1, 1)
((0, (696,)),) 	 (4, 1, 1)
((0, (293,)),) 	 (7, 1, 1)
((0, (876,)),) 	 (5, 1, 1)
((0, (332,)),) 	 (5, 1, 1)
((0, (436,)),) 	 (7, 1, 1)
((0, (426,)),) 	 (7, 1, 1)
((0, (886,)),) 	 (7, 1, 1)
((0, (787,)),) 	 (8, 1, 1)
((0, (993,)),) 	 (8, 1, 1)
((0, (20,)),) 	 (8, 1, 1)
((0, (81,)),) 	 (16, 1, 1)
((0, (82,)),) 	 (16, 1, 1)
((0, (49,)),) 	 (19, 1, 1)
((0, (416,)),) 	 (13, 1, 1)
((0, (281,)),) 	 (9, 1, 1)
((0, (866,)),) 	 (7, 1, 1)
((0, (903,)),) 	 (2, 1, 1)
((0, (411,)),) 	 (5, 1, 1)
((0, (108,)),) 	 (16, 1, 1)
((0, (250,)),) 	 (2, 1, 1)
((0, (900,)),) 	 (12, 1, 1)
((0, (391,)),) 	 (6, 1, 1)
((0, (512,)),) 	 (7, 1, 1)
((0, (368,)),) 	 (6, 1, 1)
((0, (361,)),) 	 (7, 1, 1)
((0, (983,)),) 	 (11, 1, 1)
((0, (268,)),) 	 (13, 1, 1)
((0, (935,)),) 	 (4, 1, 1)
((0, (484,)),) 	 (10, 1, 1)
((0, (302,)),) 	 (8, 1, 1)
((0, (487,)),) 	 (11, 1, 1)
((0, (661,)),) 	 (7, 1, 1)
((0, (483,)),) 	 (8, 1, 1)
((0, (424,)),) 	 (7, 1, 1)
((0, (386,)),) 	 (7, 1, 1)
((0, (36,)),) 	 (12, 1, 1)
((0, (37,)),) 	 (14, 1, 1)
((0, (541,)),) 	 (5, 1, 1)
((0, (365,)),) 	 (16, 1, 1)
((0, (542,)),) 	 (9, 1, 1)
((0, (363,)),) 	 (9, 1, 1)
((0, (569,)),) 	 (8, 1, 1)
((0, (756,)),) 	 (6, 1, 1)
((0, (217,)),) 	 (18, 1, 1)
((0, (219,)),) 	 (22, 1, 1)
((0, (475,)),) 	 (8, 1, 1)
((0, (780,)),) 	 (8, 1, 1)
((0, (93,)),) 	 (17, 1, 1)
((0, (585,)),) 	 (5, 1, 1)
((0, (617,)),) 	 (9, 1, 1)
((0, (405,)),) 	 (7, 1, 1)
((0, (783,)),) 	 (4, 1, 1)
((0, (548,)),) 	 (5, 1, 1)
((0, (284,)),) 	 (8, 1, 1)
((0, (400,)),) 	 (6, 1, 1)
((0, (893,)),) 	 (10, 1, 1)
((0, (170,)),) 	 (24, 1, 1)
((0, (766,)),) 	 (5, 1, 1)
((0, (704,)),) 	 (8, 1, 1)
((0, (841,)),) 	 (7, 1, 1)
((0, (498,)),) 	 (10, 1, 1)
((0, (493,)),) 	 (8, 1, 1)
((0, (340,)),) 	 (8, 1, 1)
((0, (749,)),) 	 (9, 1, 1)
((0, (220,)),) 	 (19, 1, 1)
((0, (223,)),) 	 (17, 1, 1)
((0, (224,)),) 	 (17, 1, 1)
((0, (846,)),) 	 (14, 1, 1)
((0, (344,)),) 	 (8, 1, 1)
((0, (311,)),) 	 (14, 1, 1)
((0, (872,)),) 	 (4, 1, 1)
((0, (133,)),) 	 (16, 1, 1)
((0, (793,)),) 	 (7, 1, 1)
((0, (357,)),) 	 (7, 1, 1)
((0, (522,)),) 	 (5, 1, 1)
((0, (395,)),) 	 (13, 1, 1)
((0, (285,)),) 	 (6, 1, 1)
((0, (492,)),) 	 (6, 1, 1)
((0, (735,)),) 	 (8, 1, 1)
((0, (173,)),) 	 (19, 1, 1)
((0, (768,)),) 	 (7, 1, 1)
((0, (322,)),) 	 (8, 1, 1)
((0, (926,)),) 	 (10, 1, 1)
((0, (601,)),) 	 (9, 1, 1)
((0, (869,)),) 	 (7, 1, 1)
((0, (310,)),) 	 (4, 1, 1)
((0, (629,)),) 	 (6, 1, 1)
((0, (464,)),) 	 (8, 1, 1)
((0, (374,)),) 	 (8, 1, 1)
((0, (878,)),) 	 (8, 1, 1)
((0, (24,)),) 	 (13, 1, 1)
((0, (820,)),) 	 (6, 1, 1)
((0, (572,)),) 	 (6, 1, 1)
((0, (615,)),) 	 (6, 1, 1)
((0, (991,)),) 	 (8, 1, 1)
((0, (554,)),) 	 (13, 1, 1)
((0, (473,)),) 	 (7, 1, 1)
((0, (971,)),) 	 (6, 1, 1)
((0, (254,)),) 	 (9, 1, 1)
((0, (816,)),) 	 (7, 1, 1)
((0, (977,)),) 	 (10, 1, 1)
((0, (376,)),) 	 (2, 1, 1)
((0, (505,)),) 	 (2, 1, 1)
((0, (348,)),) 	 (8, 1, 1)
((0, (813,)),) 	 (11, 1, 1)
((0, (823,)),) 	 (10, 1, 1)
((0, (472,)),) 	 (11, 1, 1)
((0, (476,)),) 	 (8, 1, 1)
((0, (631,)),) 	 (9, 1, 1)
((0, (91,)),) 	 (21, 1, 1)
((0, (859,)),) 	 (5, 1, 1)
((0, (774,)),) 	 (5, 1, 1)
((0, (446,)),) 	 (9, 1, 1)
((0, (321,)),) 	 (7, 1, 1)
((0, (957,)),) 	 (6, 1, 1)
((0, (267,)),) 	 (8, 1, 1)
((0, (882,)),) 	 (10, 1, 1)
((0, (978,)),) 	 (6, 1, 1)
((0, (936,)),) 	 (3, 1, 1)
((0, (353,)),) 	 (3, 1, 1)
((0, (453,)),) 	 (15, 1, 1)
((0, (973,)),) 	 (7, 1, 1)
((0, (784,)),) 	 (4, 1, 1)
((0, (349,)),) 	 (3, 1, 1)
((0, (999,)),) 	 (8, 1, 1)
((0, (657,)),) 	 (7, 1, 1)
((0, (465,)),) 	 (8, 1, 1)
((0, (382,)),) 	 (4, 1, 1)
((0, (838,)),) 	 (1, 1, 1)
((0, (794,)),) 	 (11, 1, 1)
((0, (648,)),) 	 (11, 1, 1)
((0, (271,)),) 	 (10, 1, 1)
((0, (253,)),) 	 (5, 1, 1)
((0, (858,)),) 	 (5, 1, 1)
((0, (409,)),) 	 (12, 1, 1)
((0, (779,)),) 	 (5, 1, 1)
((0, (428,)),) 	 (12, 1, 1)
((0, (504,)),) 	 (9, 1, 1)
((0, (511,)),) 	 (4, 1, 1)
((0, (962,)),) 	 (7, 1, 1)
((0, (677,)),) 	 (5, 1, 1)
((0, (633,)),) 	 (5, 1, 1)
((0, (527,)),) 	 (7, 1, 1)
((0, (261,)),) 	 (9, 1, 1)
((0, (380,)),) 	 (9, 1, 1)
((0, (867,)),) 	 (12, 1, 1)
((0, (750,)),) 	 (9, 1, 1)
((0, (516,)),) 	 (5, 1, 1)
((0, (406,)),) 	 (8, 1, 1)
((0, (141,)),) 	 (20, 1, 1)
((0, (142,)),) 	 (19, 1, 1)
((0, (520,)),) 	 (7, 1, 1)
((0, (891,)),) 	 (5, 1, 1)
((0, (325,)),) 	 (5, 1, 1)
((0, (712,)),) 	 (7, 1, 1)
((0, (318,)),) 	 (6, 1, 1)
((0, (613,)),) 	 (6, 1, 1)
((0, (985,)),) 	 (9, 1, 1)
((0, (907,)),) 	 (6, 1, 1)
((0, (559,)),) 	 (2, 1, 1)
((0, (301,)),) 	 (4, 1, 1)
((0, (959,)),) 	 (5, 1, 1)
((0, (761,)),) 	 (9, 1, 1)
((0, (413,)),) 	 (6, 1, 1)
((0, (868,)),) 	 (4, 1, 1)
((0, (966,)),) 	 (5, 1, 1)
((0, (427,)),) 	 (1, 1, 1)
((0, (668,)),) 	 (4, 1, 1)
((0, (571,)),) 	 (6, 1, 1)
((0, (469,)),) 	 (7, 1, 1)
((0, (462,)),) 	 (6, 1, 1)
((0, (537,)),) 	 (5, 1, 1)
((0, (952,)),) 	 (9, 1, 1)
((0, (263,)),) 	 (8, 1, 1)
((0, (583,)),) 	 (9, 1, 1)
((0, (927,)),) 	 (7, 1, 1)
((0, (984,)),) 	 (5, 1, 1)
((0, (439,)),) 	 (5, 1, 1)
((0, (687,)),) 	 (9, 1, 1)
((0, (393,)),) 	 (5, 1, 1)
((0, (106,)),) 	 (11, 1, 1)
((0, (842,)),) 	 (7, 1, 1)
((0, (550,)),) 	 (5, 1, 1)
((0, (603,)),) 	 (5, 1, 1)
((0, (844,)),) 	 (5, 1, 1)
((0, (135,)),) 	 (20, 1, 1)
((0, (856,)),) 	 (5, 1, 1)
((0, (884,)),) 	 (2, 1, 1)
((0, (810,)),) 	 (5, 1, 1)
((0, (515,)),) 	 (5, 1, 1)
((0, (975,)),) 	 (6, 1, 1)
((0, (889,)),) 	 (7, 1, 1)
((0, (461,)),) 	 (9, 1, 1)
((0, (266,)),) 	 (6, 1, 1)
((0, (775,)),) 	 (7, 1, 1)
((0, (713,)),) 	 (6, 1, 1)
((0, (580,)),) 	 (7, 1, 1)
((0, (986,)),) 	 (7, 1, 1)
((0, (418,)),) 	 (4, 1, 1)
((0, (355,)),) 	 (9, 1, 1)
((0, (351,)),) 	 (11, 1, 1)
((0, (667,)),) 	 (8, 1, 1)
((0, (815,)),) 	 (4, 1, 1)
((0, (434,)),) 	 (6, 1, 1)
((0, (304,)),) 	 (4, 1, 1)
((0, (352,)),) 	 (6, 1, 1)
((0, (566,)),) 	 (8, 1, 1)
((0, (252,)),) 	 (4, 1, 1)
((0, (803,)),) 	 (6, 1, 1)
((0, (415,)),) 	 (11, 1, 1)
((0, (680,)),) 	 (6, 1, 1)
((0, (558,)),) 	 (4, 1, 1)
((0, (570,)),) 	 (6, 1, 1)
((0, (854,)),) 	 (4, 1, 1)
((0, (650,)),) 	 (8, 1, 1)
((0, (521,)),) 	 (5, 1, 1)
((0, (643,)),) 	 (7, 1, 1)
((0, (410,)),) 	 (4, 1, 1)
((0, (485,)),) 	 (5, 1, 1)
((0, (626,)),) 	 (6, 1, 1)
((0, (688,)),) 	 (2, 1, 1)
((0, (277,)),) 	 (6, 1, 1)
((0, (964,)),) 	 (5, 1, 1)
((0, (916,)),) 	 (5, 1, 1)
((0, (323,)),) 	 (4, 1, 1)
((0, (963,)),) 	 (5, 1, 1)
((0, (649,)),) 	 (2, 1, 1)
((0, (616,)),) 	 (7, 1, 1)
((0, (942,)),) 	 (9, 1, 1)
((0, (970,)),) 	 (4, 1, 1)
((0, (638,)),) 	 (6, 1, 1)
((0, (912,)),) 	 (6, 1, 1)
((0, (634,)),) 	 (4, 1, 1)
((0, (306,)),) 	 (2, 1, 1)
((0, (463,)),) 	 (5, 1, 1)
((0, (918,)),) 	 (4, 1, 1)
((0, (845,)),) 	 (4, 1, 1)
((0, (746,)),) 	 (8, 1, 1)
((0, (651,)),) 	 (3, 1, 1)
((0, (730,)),) 	 (4, 1, 1)
((0, (861,)),) 	 (7, 1, 1)
((0, (646,)),) 	 (8, 1, 1)
((0, (754,)),) 	 (4, 1, 1)
((0, (274,)),) 	 (4, 1, 1)
((0, (259,)),) 	 (1, 1, 1)
((0, (771,)),) 	 (4, 1, 1)
((0, (278,)),) 	 (7, 1, 1)
((0, (366,)),) 	 (6, 1, 1)
((0, (346,)),) 	 (4, 1, 1)
((0, (852,)),) 	 (6, 1, 1)
((0, (764,)),) 	 (6, 1, 1)
((0, (531,)),) 	 (2, 1, 1)
((0, (641,)),) 	 (4, 1, 1)
((0, (791,)),) 	 (4, 1, 1)
((0, (731,)),) 	 (8, 1, 1)
((0, (448,)),) 	 (5, 1, 1)
((0, (500,)),) 	 (4, 1, 1)
((0, (827,)),) 	 (2, 1, 1)
((0, (682,)),) 	 (6, 1, 1)
((0, (314,)),) 	 (5, 1, 1)
((0, (644,)),) 	 (6, 1, 1)
((0, (847,)),) 	 (5, 1, 1)
((0, (362,)),) 	 (3, 1, 1)
((0, (865,)),) 	 (4, 1, 1)
((0, (853,)),) 	 (7, 1, 1)
((0, (309,)),) 	 (1, 1, 1)
((0, (610,)),) 	 (4, 1, 1)
((0, (552,)),) 	 (1, 1, 1)
((0, (902,)),) 	 (3, 1, 1)
((0, (423,)),) 	 (5, 1, 1)
((0, (781,)),) 	 (5, 1, 1)
((0, (744,)),) 	 (2, 1, 1)
((0, (121, 122)),) 	 (8, 2, 2)
((0, (80, 81)),) 	 (8, 2, 2)
((0, (20, 21)),) 	 (3, 2, 2)
((0, (163, 164)),) 	 (7, 2, 2)
((0, (95, 96)),) 	 (10, 2, 2)
((0, (230, 231)),) 	 (8, 2, 2)
((0, (40, 41)),) 	 (7, 2, 2)
((0, (33, 34)),) 	 (6, 2, 2)
((0, (188, 189)),) 	 (10, 2, 2)
((0, (18, 19)),) 	 (7, 2, 2)
((0, (215, 216)),) 	 (10, 2, 2)
((0, (235, 236)),) 	 (9, 2, 2)
((0, (225, 226)),) 	 (10, 2, 2)
((0, (11, 12)),) 	 (9, 2, 2)
((0, (102, 103)),) 	 (8, 2, 2)
((0, (242, 243)),) 	 (9, 2, 2)
((0, (67, 68)),) 	 (7, 2, 2)
((0, (181, 182)),) 	 (10, 2, 2)
((0, (77, 78)),) 	 (9, 2, 2)
((0, (1, 2)),) 	 (3, 2, 2)
((0, (70, 71)),) 	 (8, 2, 2)
((0, (151, 152)),) 	 (10, 2, 2)
((0, (51, 52)),) 	 (7, 2, 2)
((0, (186, 187)),) 	 (10, 2, 2)
((0, (157, 158)),) 	 (9, 2, 2)
((0, (178, 179)),) 	 (8, 2, 2)
((0, (115, 116)),) 	 (5, 2, 2)
((0, (27, 28)),) 	 (7, 2, 2)
((0, (3, 4)),) 	 (7, 2, 2)
((0, (132, 133)),) 	 (9, 2, 2)
((0, (240, 241)),) 	 (10, 2, 2)
((0, (221, 222)),) 	 (7, 2, 2)
((0, (237, 238)),) 	 (8, 2, 2)
((0, (206, 207)),) 	 (8, 2, 2)
((0, (43, 44)),) 	 (6, 2, 2)
((0, (37, 38)),) 	 (6, 2, 2)
((0, (86, 87)),) 	 (9, 2, 2)
((0, (138, 139)),) 	 (8, 2, 2)
((0, (7, 8)),) 	 (7, 2, 2)
((0, (201, 202)),) 	 (10, 2, 2)
((0, (116, 117)),) 	 (7, 2, 2)
((0, (211, 212)),) 	 (10, 2, 2)
((0, (222, 223)),) 	 (10, 2, 2)
((0, (161, 162)),) 	 (6, 2, 2)
((0, (227, 228)),) 	 (10, 2, 2)
((0, (110, 111)),) 	 (9, 2, 2)
((0, (22, 23)),) 	 (5, 2, 2)
((0, (117, 118)),) 	 (8, 2, 2)
((0, (171, 172)),) 	 (10, 2, 2)
((0, (58, 59)),) 	 (7, 2, 2)
((0, (83, 84)),) 	 (9, 2, 2)
((0, (153, 154)),) 	 (8, 2, 2)
((0, (167, 168)),) 	 (10, 2, 2)
((0, (45, 46)),) 	 (6, 2, 2)
((0, (217, 218)),) 	 (10, 2, 2)
((0, (191, 192)),) 	 (9, 2, 2)
((0, (196, 197)),) 	 (8, 2, 2)
((0, (128, 129)),) 	 (9, 2, 2)
((0, (198, 199)),) 	 (10, 2, 2)
((0, (72, 73)),) 	 (7, 2, 2)
((0, (90, 91)),) 	 (8, 2, 2)
((0, (136, 137)),) 	 (7, 2, 2)
((0, (62, 63)),) 	 (8, 2, 2)
((0, (246, 247)),) 	 (8, 2, 2)
((0, (220, 221)),) 	 (8, 2, 2)
((0, (47, 48)),) 	 (7, 2, 2)
((0, (5, 6)),) 	 (9, 2, 2)
((0, (25, 26)),) 	 (7, 2, 2)
((0, (123, 124)),) 	 (6, 2, 2)
((0, (60, 61)),) 	 (6, 2, 2)
((0, (91, 92)),) 	 (9, 2, 2)
((0, (97, 98)),) 	 (6, 2, 2)
((0, (146, 147)),) 	 (8, 2, 2)
((0, (193, 194)),) 	 (9, 2, 2)
((0, (100, 101)),) 	 (7, 2, 2)
((0, (15, 16)),) 	 (8, 2, 2)
((0, (231, 232)),) 	 (9, 2, 2)
((0, (28, 29)),) 	 (9, 2, 2)
((0, (173, 174)),) 	 (9, 2, 2)
((0, (126, 127)),) 	 (6, 2, 2)
((0, (165, 166)),) 	 (10, 2, 2)
((0, (31, 32)),) 	 (4, 2, 2)
((0, (35, 36)),) 	 (8, 2, 2)
((0, (176, 177)),) 	 (9, 2, 2)
((0, (93, 94)),) 	 (9, 2, 2)
((0, (56, 57)),) 	 (9, 2, 2)
((0, (142, 143)),) 	 (8, 2, 2)
((0, (148, 149)),) 	 (10, 2, 2)
((0, (68, 69)),) 	 (9, 2, 2)
((0, (66, 67)),) 	 (8, 2, 2)
((0, (112, 113)),) 	 (10, 2, 2)
((0, (135, 136)),) 	 (10, 2, 2)
((0, (13, 14)),) 	 (8, 2, 2)
((0, (23, 24)),) 	 (7, 2, 2)
((0, (108, 109)),) 	 (7, 2, 2)
((0, (140, 141)),) 	 (9, 2, 2)
((0, (155, 156)),) 	 (8, 2, 2)
((0, (53, 54)),) 	 (8, 2, 2)
((0, (183, 184)),) 	 (9, 2, 2)
((0, (98, 99)),) 	 (8, 2, 2)
((0, (145, 146)),) 	 (10, 2, 2)
((0, (248, 249)),) 	 (9, 2, 2)
((0, (125, 126)),) 	 (7, 2, 2)
((0, (233, 234)),) 	 (9, 2, 2)
((0, (106, 107)),) 	 (8, 2, 2)
((0, (203, 204)),) 	 (9, 2, 2)
((0, (208, 209)),) 	 (7, 2, 2)
((0, (143, 144)),) 	 (9, 2, 2)
((0, (30, 31)),) 	 (7, 2, 2)
((0, (213, 214)),) 	 (9, 2, 2)
((0, (75, 76)),) 	 (8, 2, 2)
((0, (130, 131)),) 	 (7, 2, 2)
((0, (88, 89)),) 	 (7, 2, 2)
